gauge_id,dwood_perc_1990,ewood_perc_1990,grass_perc_1990,shrub_perc_1990,crop_perc_1990,urban_perc_1990,inwater_perc_1990,bares_perc_1990,dwood_perc_2015,ewood_perc_2015,grass_perc_2015,shrub_perc_2015,crop_perc_2015,urban_perc_2015,inwater_perc_2015,bares_perc_2015,dwood_perc_2017,ewood_perc_2017,grass_perc_2017,shrub_perc_2017,crop_perc_2017,urban_perc_2017,inwater_perc_2017,bares_perc_2017,dwood_perc_2018,ewood_perc_2018,grass_perc_2018,shrub_perc_2018,crop_perc_2018,urban_perc_2018,inwater_perc_2018,bares_perc_2018,dwood_perc_2019,ewood_perc_2019,grass_perc_2019,shrub_perc_2019,crop_perc_2019,urban_perc_2019,inwater_perc_2019,bares_perc_2019,dwood_perc_2020,ewood_perc_2020,grass_perc_2020,shrub_perc_2020,crop_perc_2020,urban_perc_2020,inwater_perc_2020,bares_perc_2020,dwood_perc_2021,ewood_perc_2021,grass_perc_2021,shrub_perc_2021,crop_perc_2021,urban_perc_2021,inwater_perc_2021,bares_perc_2021,dwood_perc_2022,ewood_perc_2022,grass_perc_2022,shrub_perc_2022,crop_perc_2022,urban_perc_2022,inwater_perc_2022,bares_perc_2022
30014,11.67,0.50,10.80,0.00,76.23,0.80,0.00,0.00,12.19,0.32,10.13,0.00,76.00,1.35,0.00,0.00,12.51,0.09,10.39,0.00,74.33,2.68,0.00,0.00,12.47,0.14,11.60,0.00,73.44,2.36,0.00,0.00,12.54,0.07,10.25,0.00,74.49,2.65,0.00,0.00,12.47,0.14,9.91,0.00,74.65,2.84,0.00,0.00,12.19,0.32,11.12,0.00,73.94,2.43,0.00,0.00,12.19,0.32,9.38,0.00,75.89,2.22,0.00,0.00
30015,6.31,0.24,35.08,0.00,57.95,0.43,0.00,0.00,7.83,0.57,19.13,0.00,70.86,1.37,0.24,0.00,8.66,0.30,18.63,0.00,70.86,1.31,0.24,0.00,8.44,0.12,19.33,0.00,70.45,1.22,0.18,0.26,8.47,0.07,16.15,0.00,73.70,1.30,0.25,0.07,8.20,0.32,18.93,0.00,70.90,1.36,0.23,0.07,8.04,0.30,18.69,0.00,71.15,1.52,0.30,0.00,7.18,0.59,22.77,0.00,68.20,0.94,0.24,0.07
3003,0.12,8.47,34.14,54.83,0.01,0.00,1.49,0.95,0.44,15.42,25.11,55.67,0.02,0.00,1.51,1.84,0.66,15.23,27.88,51.56,0.00,0.00,1.51,3.16,0.14,15.44,29.02,51.82,0.00,0.00,1.51,2.07,0.42,15.60,18.46,61.31,0.00,0.00,1.48,2.73,1.80,14.10,13.51,64.76,0.00,0.00,1.46,4.36,0.66,15.15,23.13,57.25,0.00,0.00,1.50,2.30,1.44,12.30,23.69,59.85,0.32,0.00,1.50,0.90
31002,5.69,1.17,13.82,0.00,78.05,1.08,0.10,0.08,7.07,0.68,14.55,0.00,75.84,1.69,0.17,0.01,7.71,0.61,15.97,0.00,73.31,2.21,0.20,0.00,7.37,0.59,16.94,0.00,72.96,1.91,0.19,0.05,7.47,0.52,16.87,0.00,72.81,2.07,0.21,0.05,7.55,0.57,16.32,0.00,73.23,2.15,0.18,0.00,7.21,0.74,16.35,0.00,73.16,2.31,0.19,0.05,6.54,0.85,18.91,0.02,71.61,1.83,0.19,0.05
31006,5.70,0.65,37.02,0.00,44.78,3.51,8.10,0.23,7.70,0.11,26.83,0.00,50.77,5.09,8.59,0.90,8.78,0.08,31.03,0.00,45.42,5.78,8.59,0.33,8.36,0.03,28.35,0.00,47.79,5.79,8.63,1.05,8.38,0.03,27.95,0.00,47.86,6.01,8.61,1.16,8.28,0.09,29.33,0.00,47.21,6.14,8.52,0.43,8.16,0.05,28.78,0.00,47.11,7.40,8.48,0.02,7.70,0.21,30.83,0.00,45.76,5.71,8.52,1.27
31010,3.97,0.09,44.28,0.00,49.89,1.75,0.02,0.00,4.91,0.10,36.56,0.00,55.13,3.23,0.06,0.00,5.91,0.27,42.62,0.11,47.16,3.66,0.27,0.00,5.68,0.04,36.97,0.00,53.56,3.58,0.18,0.00,5.92,0.02,36.37,0.00,53.82,3.69,0.18,0.00,5.63,0.23,36.54,0.06,53.55,3.87,0.12,0.00,5.58,0.23,35.62,0.00,54.49,3.88,0.20,0.00,5.20,0.30,36.95,0.00,54.13,3.34,0.07,0.00
31021,1.95,0.06,53.00,0.00,40.96,3.67,0.13,0.23,2.75,0.11,47.44,0.00,44.85,4.68,0.18,0.00,3.21,0.14,42.98,0.00,47.30,6.10,0.27,0.00,2.96,0.06,43.63,0.02,47.37,5.76,0.20,0.00,3.03,0.06,45.74,0.00,45.49,5.49,0.19,0.00,3.03,0.07,45.44,0.00,45.04,6.22,0.20,0.00,3.01,0.08,44.44,0.00,46.01,6.25,0.21,0.00,2.81,0.09,48.27,0.00,42.60,5.91,0.20,0.12
31023,19.52,0.00,8.62,0.00,71.75,0.11,0.00,0.00,23.86,0.00,1.54,0.00,74.26,0.34,0.00,0.00,23.23,0.00,2.68,0.00,73.80,0.29,0.00,0.00,22.26,0.00,4.68,0.00,72.77,0.29,0.00,0.00,22.26,0.00,6.39,0.00,71.06,0.29,0.00,0.00,22.43,0.00,8.22,0.00,69.06,0.29,0.00,0.00,22.26,0.00,4.97,0.00,72.66,0.11,0.00,0.00,22.09,0.00,6.51,0.00,71.29,0.11,0.00,0.00
31025,7.08,0.00,68.72,0.00,22.91,1.29,0.00,0.00,8.76,0.00,57.35,0.00,32.26,1.63,0.00,0.00,8.43,0.00,61.66,0.00,27.55,2.31,0.04,0.00,8.41,0.00,60.49,0.00,28.88,2.17,0.04,0.00,8.04,0.00,60.36,0.00,29.27,2.23,0.04,0.05,8.02,0.02,60.59,0.00,28.88,2.44,0.04,0.00,8.19,0.00,59.69,0.00,29.38,2.70,0.04,0.00,7.88,0.06,61.26,0.00,28.68,2.08,0.04,0.00
32003,15.08,1.87,25.27,0.12,54.42,3.21,0.00,0.04,17.59,1.43,17.98,0.00,56.74,6.26,0.00,0.00,18.87,1.52,16.71,0.00,55.80,7.02,0.07,0.00,18.67,1.27,18.63,0.00,54.89,6.51,0.03,0.00,18.96,1.23,20.24,0.00,53.02,6.50,0.06,0.00,18.66,1.28,18.59,0.00,54.28,7.14,0.05,0.00,18.75,1.15,18.89,0.00,53.79,7.14,0.28,0.00,17.46,1.50,21.83,0.00,51.78,7.39,0.04,0.00
32004,3.62,0.11,31.07,0.03,55.81,8.89,0.28,0.19,4.66,0.33,29.05,0.00,53.22,12.35,0.38,0.00,5.47,0.37,28.14,0.00,51.87,13.61,0.53,0.00,5.10,0.15,26.50,0.00,54.31,13.47,0.47,0.00,5.02,0.18,27.48,0.00,53.70,13.23,0.39,0.00,5.07,0.22,26.77,0.00,53.65,13.83,0.46,0.00,5.20,0.20,26.14,0.00,54.02,13.97,0.47,0.00,4.77,0.40,28.62,0.00,52.01,13.75,0.41,0.03
32006,2.54,0.15,42.13,0.00,48.66,6.20,0.33,0.00,2.81,0.12,39.20,0.00,49.97,7.55,0.34,0.00,3.26,0.18,39.40,0.00,48.73,8.06,0.38,0.00,3.32,0.11,39.50,0.00,48.24,8.46,0.37,0.00,3.27,0.21,39.81,0.00,48.00,8.33,0.38,0.00,3.15,0.18,38.71,0.00,48.34,9.18,0.45,0.00,2.97,0.27,38.23,0.00,48.55,9.58,0.40,0.00,3.00,0.27,40.86,0.00,46.72,8.78,0.38,0.00
32008,2.09,0.06,38.93,0.00,50.33,8.03,0.57,0.00,2.42,0.03,38.36,0.00,48.93,9.65,0.62,0.00,2.71,0.08,36.07,0.00,50.01,10.49,0.65,0.00,2.86,0.05,36.83,0.00,48.61,11.02,0.63,0.00,2.87,0.08,36.85,0.00,48.67,10.90,0.63,0.00,2.77,0.08,35.41,0.00,49.30,11.79,0.65,0.00,2.58,0.11,34.68,0.00,49.78,12.19,0.66,0.00,2.75,0.11,37.39,0.00,48.08,11.01,0.66,0.00
33006,8.43,7.40,26.24,0.02,55.05,2.61,0.24,0.00,9.46,6.99,25.90,0.10,53.62,3.61,0.31,0.00,10.45,6.83,25.15,0.13,52.85,4.27,0.32,0.00,10.32,6.65,27.91,0.12,50.63,4.00,0.38,0.00,10.19,6.62,27.07,0.11,51.95,3.74,0.33,0.00,10.15,6.37,27.57,0.01,51.37,4.19,0.34,0.00,10.03,6.48,27.59,0.00,50.84,4.66,0.40,0.00,9.25,6.14,31.16,0.03,49.24,3.78,0.34,0.06
33007,6.42,2.30,11.17,0.00,78.40,1.37,0.28,0.06,8.09,1.89,14.10,0.00,73.23,2.29,0.40,0.00,9.10,1.77,14.55,0.02,71.81,2.47,0.27,0.00,8.51,1.75,17.33,0.00,69.77,2.29,0.35,0.00,8.65,1.68,16.97,0.00,70.28,2.11,0.31,0.00,9.39,1.64,14.52,0.02,71.14,2.98,0.31,0.00,8.37,1.76,16.76,0.00,69.73,3.01,0.38,0.00,7.91,1.74,21.60,0.00,65.70,2.63,0.36,0.06
33012,4.05,0.41,14.80,0.00,78.44,2.25,0.04,0.02,5.22,0.21,15.76,0.00,75.99,2.78,0.04,0.00,5.41,0.19,17.76,0.00,73.66,2.92,0.06,0.00,5.74,0.18,15.52,0.00,75.31,3.20,0.06,0.00,6.13,0.21,17.01,0.00,73.63,2.94,0.08,0.00,6.24,0.23,15.43,0.00,74.76,3.27,0.06,0.00,6.13,0.23,15.56,0.00,74.35,3.66,0.07,0.00,5.94,0.22,17.76,0.00,72.52,3.50,0.06,0.00
33013,5.40,0.62,14.33,0.29,75.33,3.91,0.08,0.03,6.55,0.53,11.93,0.00,74.88,5.92,0.19,0.00,7.58,0.30,13.38,0.00,71.31,7.25,0.19,0.00,6.71,0.67,13.92,0.00,71.21,7.14,0.34,0.00,7.09,0.49,14.27,0.00,70.87,7.09,0.20,0.00,6.77,0.56,15.35,0.00,69.81,7.27,0.25,0.00,6.47,0.60,14.92,0.00,70.12,7.62,0.27,0.00,6.15,0.58,18.46,0.00,67.86,6.66,0.24,0.04
33014,6.61,8.53,16.02,0.93,61.58,5.70,0.39,0.24,7.81,9.18,11.46,0.17,62.47,8.11,0.66,0.14,9.19,8.97,13.91,0.02,58.73,8.49,0.69,0.00,8.13,9.35,14.65,0.04,58.59,8.55,0.69,0.00,8.50,9.25,14.60,0.03,58.22,8.65,0.74,0.00,7.80,9.25,17.13,0.00,56.52,8.51,0.79,0.00,7.57,9.35,17.60,0.00,55.78,8.97,0.73,0.00,7.44,7.80,22.23,0.02,53.42,8.39,0.70,0.00
33018,4.12,1.16,42.54,0.00,49.20,2.96,0.02,0.00,5.49,0.35,40.09,0.00,48.95,5.03,0.08,0.00,5.85,0.36,43.23,0.00,45.42,5.01,0.12,0.00,5.82,0.35,43.51,0.00,44.91,5.29,0.12,0.00,5.69,0.44,41.77,0.00,46.84,5.13,0.12,0.00,5.38,0.50,43.70,0.00,44.72,5.58,0.13,0.00,5.47,0.52,42.68,0.00,45.21,5.98,0.14,0.00,5.29,0.59,44.71,0.00,43.65,5.64,0.13,0.00
33019,7.67,6.50,16.83,1.04,64.62,3.09,0.23,0.01,9.81,6.09,14.87,0.71,63.29,4.85,0.38,0.00,9.82,7.10,17.67,0.00,59.13,5.88,0.40,0.00,10.07,7.02,17.52,0.00,59.16,5.80,0.42,0.00,10.18,6.92,17.52,0.03,59.17,5.83,0.36,0.00,10.81,6.42,16.93,0.00,59.25,6.21,0.37,0.00,9.25,6.94,19.74,0.00,57.19,6.40,0.47,0.00,9.03,4.99,24.87,0.01,55.10,5.53,0.46,0.00
33020,0.99,0.35,14.80,0.00,80.65,3.06,0.04,0.10,2.07,0.17,13.65,0.00,78.95,4.86,0.31,0.00,2.51,0.08,15.73,0.00,75.99,5.27,0.42,0.00,2.29,0.09,14.23,0.00,77.76,5.31,0.32,0.00,2.34,0.08,14.54,0.00,77.20,5.50,0.34,0.00,2.31,0.08,13.60,0.00,78.38,5.32,0.31,0.00,2.38,0.08,13.12,0.00,78.80,5.31,0.31,0.00,2.14,0.18,15.80,0.00,76.67,4.89,0.33,0.00
33021,1.75,0.02,10.96,0.00,82.53,4.39,0.10,0.25,2.62,0.04,12.62,0.00,78.88,5.64,0.12,0.08,3.24,0.00,13.36,0.00,77.24,6.01,0.14,0.01,3.19,0.03,13.50,0.00,77.09,6.04,0.15,0.01,3.16,0.04,13.67,0.00,76.86,6.13,0.14,0.00,3.32,0.02,13.88,0.00,76.19,6.45,0.14,0.00,3.22,0.09,14.31,0.00,75.19,7.05,0.13,0.00,2.59,0.04,16.63,0.00,73.33,6.97,0.14,0.30
33022,5.17,1.40,18.14,0.11,65.47,9.20,0.15,0.36,6.93,1.03,18.44,0.06,61.57,11.54,0.41,0.03,7.32,0.80,22.44,0.03,57.44,11.57,0.39,0.00,6.86,0.95,23.35,0.02,56.81,11.63,0.38,0.00,7.32,0.82,23.10,0.03,56.52,11.79,0.42,0.00,7.49,0.73,22.81,0.00,56.33,12.28,0.37,0.00,7.42,0.77,22.70,0.00,56.21,12.53,0.37,0.00,6.67,1.02,26.04,0.00,54.04,11.87,0.35,0.02
33023,5.23,0.92,17.41,0.21,73.76,2.16,0.02,0.29,6.83,0.33,20.09,0.50,67.93,4.24,0.06,0.01,8.15,0.04,24.35,0.00,62.82,4.56,0.08,0.00,7.49,0.28,24.59,0.00,62.89,4.67,0.08,0.00,7.78,0.15,23.57,0.00,63.32,5.10,0.08,0.00,7.27,0.19,26.74,0.00,61.00,4.73,0.08,0.00,7.24,0.18,27.23,0.00,60.22,5.01,0.12,0.00,6.41,0.27,30.42,0.00,58.56,4.25,0.10,0.00
33024,5.09,0.61,9.97,0.07,78.40,5.47,0.10,0.29,6.40,0.35,10.91,0.03,75.90,6.31,0.08,0.02,6.73,0.24,12.33,0.00,73.34,7.21,0.13,0.02,6.72,0.30,12.23,0.00,73.35,7.23,0.14,0.02,6.80,0.21,12.36,0.00,73.48,7.00,0.13,0.02,6.82,0.21,12.29,0.00,73.05,7.50,0.13,0.00,6.85,0.29,12.04,0.00,72.65,8.03,0.13,0.00,6.00,0.38,14.49,0.00,71.81,7.12,0.13,0.05
33026,4.13,0.89,27.11,0.04,59.30,7.60,0.65,0.29,5.79,0.65,26.81,0.05,55.59,10.15,0.84,0.12,6.32,0.66,27.47,0.01,54.00,10.49,1.06,0.00,6.07,0.67,28.34,0.01,53.28,10.64,0.98,0.00,6.32,0.65,27.34,0.01,53.68,10.84,1.17,0.00,6.34,0.57,28.11,0.00,52.87,11.11,1.01,0.00,6.38,0.61,27.72,0.00,52.67,11.65,0.98,0.00,5.97,0.70,30.32,0.00,50.85,10.97,0.92,0.28
33028,7.24,3.40,26.40,0.36,53.88,8.01,0.10,0.61,10.01,2.78,27.35,0.01,48.85,10.64,0.31,0.05,10.22,2.71,29.53,0.00,45.85,11.33,0.36,0.00,9.92,2.84,31.18,0.00,44.61,11.18,0.27,0.00,10.51,2.70,29.76,0.00,45.45,11.27,0.31,0.00,10.79,2.17,28.53,0.00,46.36,11.86,0.28,0.00,10.92,2.14,27.53,0.00,47.07,12.06,0.29,0.00,9.70,2.88,30.28,0.00,45.15,11.63,0.28,0.09
33029,5.70,6.66,13.09,0.00,72.04,2.43,0.09,0.00,5.91,8.52,11.13,0.02,70.89,3.15,0.39,0.00,6.50,8.44,10.99,0.03,70.36,3.29,0.39,0.00,6.14,8.09,13.00,0.00,69.18,3.21,0.39,0.00,6.18,8.18,12.70,0.00,69.54,3.02,0.38,0.00,6.64,8.15,11.73,0.02,70.69,2.44,0.33,0.00,6.26,7.98,12.51,0.00,69.41,3.45,0.39,0.00,5.59,7.87,15.49,0.00,67.80,2.85,0.34,0.05
33031,8.14,4.81,28.69,0.16,51.31,5.83,0.35,0.70,9.74,5.13,26.83,0.00,43.56,14.24,0.35,0.14,9.87,6.35,23.74,0.00,44.15,15.51,0.39,0.00,9.36,6.24,26.06,0.00,41.79,16.16,0.39,0.00,9.60,6.41,23.90,0.00,42.06,17.54,0.50,0.00,10.22,5.14,25.67,0.00,42.28,16.31,0.37,0.00,10.50,5.45,24.85,0.00,39.66,19.16,0.37,0.01,8.98,5.35,27.30,0.00,38.58,19.39,0.40,0.00
33032,7.65,0.83,8.12,0.00,82.36,0.98,0.04,0.02,8.62,0.65,9.36,0.00,79.88,1.37,0.08,0.02,9.50,0.56,10.48,0.00,77.69,1.69,0.08,0.00,8.59,0.65,11.77,0.00,77.33,1.57,0.10,0.00,8.81,0.71,10.82,0.00,78.20,1.38,0.08,0.00,9.07,0.78,9.51,0.00,78.77,1.79,0.08,0.00,8.90,0.66,11.08,0.00,77.29,1.97,0.08,0.00,8.21,0.75,22.89,0.00,66.45,1.58,0.12,0.00
33033,5.06,0.32,18.97,0.03,63.27,11.95,0.09,0.31,5.53,0.19,16.22,0.07,62.83,15.05,0.12,0.00,5.97,0.05,21.78,0.00,57.54,14.54,0.12,0.00,5.70,0.07,21.91,0.00,57.69,14.51,0.12,0.00,6.08,0.02,22.43,0.00,56.49,14.86,0.13,0.00,6.15,0.03,22.73,0.00,55.66,15.33,0.10,0.00,6.07,0.00,22.47,0.00,56.03,15.32,0.10,0.00,5.79,0.05,27.19,0.00,52.59,14.29,0.09,0.00
33034,7.07,6.69,15.61,0.66,66.35,3.42,0.18,0.02,8.44,6.90,13.04,0.33,65.83,5.16,0.29,0.00,9.00,7.41,15.37,0.01,61.69,6.20,0.30,0.00,8.58,7.66,15.59,0.01,61.66,6.14,0.35,0.00,9.03,7.44,15.68,0.01,61.41,6.14,0.28,0.00,9.21,6.92,15.99,0.00,61.15,6.42,0.31,0.00,8.15,7.33,17.58,0.00,59.98,6.58,0.38,0.00,7.94,5.98,21.93,0.00,58.11,5.68,0.35,0.01
33035,4.58,5.22,14.99,0.27,69.92,4.70,0.21,0.11,5.59,5.56,14.23,0.27,67.43,6.51,0.39,0.02,6.39,5.51,16.19,0.15,64.41,6.93,0.42,0.00,6.03,5.54,16.95,0.21,63.91,6.94,0.42,0.00,6.21,5.48,16.75,0.16,63.98,7.01,0.40,0.00,6.09,5.27,17.62,0.16,63.45,6.99,0.41,0.00,5.78,5.45,18.22,0.11,62.50,7.49,0.46,0.00,5.37,4.83,22.30,0.15,60.13,6.76,0.41,0.05
33039,3.92,0.87,33.10,0.02,53.29,7.76,0.74,0.29,5.62,0.64,32.22,0.06,49.76,10.66,0.88,0.17,6.28,0.73,31.42,0.00,49.19,11.17,1.21,0.00,6.05,0.71,32.70,0.00,48.08,11.35,1.11,0.00,6.21,0.72,31.11,0.00,49.01,11.61,1.35,0.00,6.17,0.62,32.54,0.00,47.71,11.83,1.14,0.00,6.28,0.66,31.93,0.00,47.54,12.50,1.09,0.00,5.94,0.72,34.35,0.00,45.87,11.73,1.01,0.38
33053,3.68,0.78,10.38,0.08,81.72,3.31,0.03,0.02,5.88,0.41,8.84,0.09,79.63,5.08,0.06,0.00,6.49,0.08,10.20,0.00,77.93,5.24,0.07,0.00,6.02,0.26,11.02,0.00,77.50,5.12,0.07,0.00,6.14,0.20,11.18,0.00,77.02,5.39,0.07,0.00,6.21,0.10,13.56,0.00,74.72,5.34,0.07,0.00,6.13,0.23,13.85,0.00,73.95,5.77,0.07,0.00,5.55,0.28,15.92,0.00,73.29,4.89,0.07,0.00
33054,7.17,3.08,12.18,0.01,75.98,1.23,0.09,0.27,8.04,3.20,14.36,0.10,71.86,2.25,0.19,0.00,8.89,3.10,15.46,0.14,69.96,2.26,0.19,0.00,8.28,3.43,21.70,0.00,64.30,2.11,0.19,0.00,8.27,3.46,19.54,0.00,66.59,1.95,0.19,0.00,9.14,3.08,17.37,0.00,67.81,2.48,0.12,0.00,8.37,3.15,21.57,0.08,63.89,2.77,0.19,0.00,7.78,3.13,24.87,0.00,62.07,1.71,0.19,0.26
33058,2.87,0.77,36.57,0.02,51.63,7.12,0.20,0.82,4.39,0.73,39.19,0.41,45.55,8.78,0.38,0.57,5.30,0.89,36.29,0.00,47.57,9.44,0.52,0.00,4.72,0.87,38.59,0.00,45.96,9.38,0.48,0.00,5.20,0.75,36.04,0.00,47.53,9.85,0.64,0.00,5.29,0.55,38.48,0.00,44.84,10.33,0.51,0.00,5.42,0.56,36.80,0.00,45.38,11.26,0.58,0.00,5.12,0.62,39.18,0.00,43.29,10.10,0.53,1.17
34002,4.53,0.12,17.90,0.07,73.84,3.49,0.02,0.03,5.49,0.04,19.12,0.00,69.84,5.45,0.06,0.00,5.73,0.12,20.98,0.00,66.09,7.03,0.06,0.00,5.83,0.03,21.88,0.00,65.64,6.57,0.06,0.00,6.19,0.03,21.30,0.01,65.55,6.87,0.05,0.00,6.54,0.03,19.12,0.00,66.41,7.87,0.04,0.00,5.98,0.03,20.39,0.00,65.49,8.04,0.06,0.00,5.07,0.04,25.05,0.01,63.11,6.65,0.06,0.00
34003,8.36,1.39,12.52,0.06,75.91,1.62,0.13,0.00,9.47,1.35,15.76,0.00,70.90,2.36,0.16,0.00,10.34,0.99,15.40,0.00,70.11,2.99,0.17,0.00,10.34,1.15,15.57,0.01,69.63,3.10,0.20,0.00,10.16,0.89,15.98,0.01,69.71,3.08,0.17,0.00,10.19,1.06,14.54,0.00,70.26,3.77,0.18,0.00,9.88,1.11,15.00,0.00,69.60,4.20,0.20,0.00,9.04,1.13,18.01,0.00,68.43,3.14,0.18,0.07
34004,6.61,1.47,15.27,0.06,72.78,3.28,0.45,0.09,7.77,1.44,18.91,0.04,66.45,4.69,0.58,0.11,8.30,1.52,18.49,0.00,65.94,5.19,0.54,0.00,8.24,1.41,21.05,0.02,63.72,4.96,0.60,0.00,8.14,1.47,20.91,0.02,64.15,4.74,0.57,0.00,8.71,1.40,17.84,0.02,65.73,5.74,0.57,0.00,8.33,1.34,19.11,0.00,64.44,6.16,0.63,0.00,7.35,1.34,23.08,0.00,62.39,5.15,0.58,0.11
34005,6.40,0.44,17.53,0.01,69.24,6.35,0.03,0.00,7.95,0.58,19.09,0.00,62.47,9.86,0.05,0.00,8.38,0.69,17.43,0.00,62.25,11.15,0.10,0.00,8.56,0.38,20.05,0.01,59.64,11.26,0.11,0.00,8.21,0.50,20.25,0.00,60.21,10.72,0.10,0.00,8.80,0.51,17.28,0.00,61.11,12.21,0.08,0.00,8.79,0.51,17.32,0.00,60.71,12.51,0.17,0.00,7.52,0.49,22.07,0.00,58.82,11.02,0.07,0.00
34006,2.50,0.15,12.54,0.10,81.67,3.03,0.01,0.00,3.49,0.02,13.91,0.00,78.11,4.38,0.09,0.00,4.02,0.02,14.05,0.00,75.51,6.32,0.08,0.00,3.93,0.02,14.85,0.00,75.11,5.99,0.10,0.00,4.10,0.02,14.58,0.00,75.03,6.18,0.08,0.00,4.39,0.00,13.11,0.00,75.42,6.97,0.10,0.00,3.95,0.01,14.02,0.11,74.71,7.10,0.09,0.00,3.37,0.02,18.03,0.00,72.83,5.67,0.07,0.00
34007,2.18,0.10,9.87,0.00,84.94,2.89,0.01,0.00,3.08,0.01,11.55,0.00,81.21,4.11,0.04,0.00,3.62,0.00,11.10,0.00,78.90,6.36,0.03,0.00,3.33,0.00,12.27,0.00,78.40,5.94,0.05,0.00,3.62,0.00,11.83,0.00,78.26,6.25,0.03,0.00,3.63,0.00,10.67,0.00,78.71,6.96,0.03,0.00,3.37,0.00,11.30,0.00,78.16,7.11,0.05,0.00,3.07,0.01,15.07,0.00,76.10,5.73,0.03,0.00
34008,5.39,2.68,10.15,0.00,71.95,9.72,0.10,0.00,8.48,1.86,14.51,0.00,63.19,11.88,0.08,0.00,7.96,1.82,14.61,0.00,61.68,13.80,0.13,0.00,8.96,1.81,14.76,0.04,60.78,13.53,0.11,0.00,8.15,1.98,14.11,0.02,61.87,13.75,0.13,0.00,8.15,1.82,13.95,0.07,61.94,13.96,0.11,0.00,8.24,1.70,16.03,0.00,59.65,14.26,0.11,0.00,7.68,1.97,17.93,0.00,59.08,13.22,0.11,0.00
34010,3.00,0.21,16.42,0.24,76.24,3.87,0.02,0.00,3.85,0.05,16.87,0.00,73.70,5.37,0.17,0.00,4.43,0.05,17.18,0.00,70.86,7.33,0.15,0.00,4.47,0.05,17.37,0.00,70.83,7.11,0.17,0.00,4.54,0.04,17.34,0.00,70.67,7.25,0.15,0.00,5.10,0.01,15.41,0.00,71.21,8.05,0.22,0.00,4.52,0.03,16.56,0.28,70.30,8.17,0.15,0.00,3.62,0.06,21.72,0.00,67.91,6.55,0.15,0.00
34011,4.97,1.33,13.80,0.18,76.15,3.28,0.07,0.22,5.63,1.30,15.33,0.15,72.74,4.38,0.09,0.38,6.13,1.24,15.28,0.00,73.42,3.86,0.08,0.00,5.69,1.24,18.62,0.00,70.84,3.49,0.11,0.02,5.99,1.21,17.26,0.00,72.09,3.35,0.10,0.00,6.30,1.21,14.85,0.00,73.38,4.18,0.07,0.00,6.11,1.07,16.51,0.00,71.38,4.82,0.11,0.00,5.48,1.09,19.71,0.00,68.84,4.57,0.11,0.20
34012,2.67,0.42,8.13,0.00,86.16,2.62,0.00,0.00,3.17,0.49,8.99,0.00,84.76,2.44,0.15,0.00,3.62,0.45,8.89,0.00,84.59,2.33,0.12,0.00,3.14,0.60,10.32,0.00,83.52,2.28,0.14,0.00,3.37,0.49,9.54,0.00,84.36,2.10,0.14,0.00,3.50,0.44,8.68,0.00,84.71,2.55,0.12,0.00,3.29,0.42,10.03,0.00,82.99,3.10,0.16,0.00,3.05,0.45,14.49,0.00,78.72,3.14,0.14,0.00
35003,3.63,0.56,15.17,0.06,79.54,1.02,0.01,0.00,5.73,0.39,14.31,0.00,77.49,2.05,0.03,0.00,6.34,0.42,12.90,0.00,76.44,3.86,0.05,0.00,6.12,0.40,15.52,0.00,74.60,3.29,0.06,0.00,6.42,0.39,14.97,0.00,74.94,3.22,0.06,0.00,6.46,0.38,13.87,0.00,74.96,4.32,0.01,0.00,6.28,0.38,14.77,0.00,74.14,4.41,0.03,0.00,5.73,0.38,18.36,0.00,72.53,2.97,0.03,0.00
35008,3.63,0.45,11.18,0.11,79.85,4.76,0.01,0.01,4.59,0.05,9.92,0.00,78.47,6.94,0.02,0.00,5.08,0.03,10.12,0.00,76.09,8.65,0.03,0.00,4.68,0.05,11.83,0.04,75.21,8.19,0.01,0.00,4.95,0.04,11.79,0.00,74.77,8.42,0.02,0.00,5.06,0.01,11.21,0.00,74.62,9.08,0.02,0.00,4.62,0.06,12.76,0.00,73.45,9.07,0.03,0.00,4.54,0.06,14.62,0.01,72.25,8.46,0.02,0.04
36003,3.42,0.08,15.48,0.97,77.25,2.71,0.06,0.02,4.51,0.09,14.32,0.00,77.21,3.83,0.04,0.00,4.53,0.03,17.68,0.00,73.04,4.65,0.07,0.00,4.76,0.04,17.86,0.00,72.90,4.35,0.08,0.00,4.74,0.04,18.38,0.00,72.46,4.30,0.08,0.00,5.13,0.03,17.85,0.00,72.03,4.90,0.06,0.00,4.58,0.03,18.63,0.00,71.44,5.22,0.10,0.00,4.95,0.03,20.80,0.00,69.89,4.27,0.06,0.00
36006,3.75,0.65,12.63,0.11,79.28,3.46,0.09,0.03,5.33,0.24,13.31,0.02,75.90,5.07,0.13,0.00,5.75,0.12,15.77,0.00,72.35,5.84,0.18,0.00,5.70,0.17,16.13,0.00,72.10,5.70,0.20,0.00,5.73,0.16,16.09,0.00,72.24,5.63,0.16,0.00,5.71,0.16,17.02,0.00,71.02,5.97,0.13,0.00,5.58,0.16,16.72,0.00,70.98,6.40,0.17,0.00,5.33,0.17,19.90,0.00,68.99,5.46,0.16,0.00
